sampleid,cluster_id,method,source,target,rank,score,cluster_rank_for_edge,is_top_cluster_for_edge,fold_vs_max_other_cluster,present_clusters,total_clusters
imm_atlas_TT_p01,3,astar_path,JUN,GNLY,187,0.6713230911550181,4,False,0.8077866093704162,7,7
imm_atlas_TT_p01,3,astar_path,FOS,TP53,188,0.6711130858240342,6,False,0.8812953079682219,7,7
imm_atlas_TT_p01,3,astar_path,MYC,ACTG1,189,0.6710125424057974,7,False,0.8845640548440498,7,7
imm_atlas_TT_p01,3,astar_path,SRF,FOS,190,0.6701236018683695,6,False,0.8815279975163224,7,7
imm_atlas_TT_p01,3,astar_path,ETS1,MCL1,191,0.6697313043757039,3,False,0.9024305803553694,7,7
imm_atlas_TT_p01,3,astar_path,FOS,LRIG2,192,0.6695833734364162,6,False,0.8802856358783755,7,7
imm_atlas_TT_p01,3,astar_path,ELK1,FOS,193,0.6694172876502475,7,False,0.8741995283773247,7,7
imm_atlas_TT_p01,3,astar_path,NFKB1,CD69,194,0.6690945771005818,5,False,0.9338902610047941,7,7
imm_atlas_TT_p01,3,astar_path,NFKB1,VIM,195,0.6682237948384832,7,False,0.8843942174599579,7,7
imm_atlas_TT_p01,3,astar_path,NFKB1,CCL4,196,0.6677168551590471,2,False,0.9437308563337742,3,7
imm_atlas_TT_p01,3,astar_path,JUN,BCR,197,0.6675332288414502,2,False,0.988838718373442,7,7
imm_atlas_TT_p01,3,astar_path,FOS,CXCL8,198,0.6668594394834982,5,False,0.8807113715355426,6,7
imm_atlas_TT_p01,3,astar_path,FOS,CSF2,199,0.666255464274075,5,False,0.9299112837463982,6,7
imm_atlas_TT_p01,3,astar_path,FOS,FASN,200,0.6660883059358339,6,False,0.8738042657419891,7,7
imm_atlas_TT_p01,6,astar_path,JUN,FOS,1,0.9170680764904434,3,False,0.9511627327819867,7,7
imm_atlas_TT_p01,6,astar_path,FOS,CD69,2,0.8868545833236504,3,False,0.9522357743727455,7,7
imm_atlas_TT_p01,6,astar_path,TP53,EEF1A1,3,0.8752340375026448,5,False,0.9570107293040941,7,7
imm_atlas_TT_p01,6,astar_path,NFKB1,B2M,4,0.8743041612017309,5,False,0.9393209162947618,7,7
imm_atlas_TT_p01,6,astar_path,JUN,VIM,5,0.868748146289604,5,False,0.940251960312208,7,7
imm_atlas_TT_p01,6,astar_path,JUNB,UBC,6,0.8657034983611217,5,False,0.9494920408870553,7,7
imm_atlas_TT_p01,6,astar_path,MYC,RPL10,7,0.8540972631265674,4,False,0.924583228845969,7,7
imm_atlas_TT_p01,6,astar_path,USF2,B2M,8,0.8539322341935761,6,False,0.901877769472856,7,7
imm_atlas_TT_p01,6,astar_path,MYC,RPL13,9,0.8503129940502171,4,False,0.9244015160409939,7,7
imm_atlas_TT_p01,6,astar_path,USF1,B2M,10,0.8470761993384891,4,False,0.9257388798452796,7,7
imm_atlas_TT_p01,6,astar_path,FOS,CALM1,11,0.8385096564505106,4,False,0.9407448424166743,7,7
imm_atlas_TT_p01,6,astar_path,STAT3,JUNB,12,0.829031435646984,3,False,0.983538523966989,7,7
imm_atlas_TT_p01,6,astar_path,MYC,RPS15A,13,0.8288412068404772,5,False,0.9344529284148262,7,7
imm_atlas_TT_p01,6,astar_path,MYC,RPL32,14,0.82842408851995,4,False,0.9295274499037862,7,7
imm_atlas_TT_p01,6,astar_path,MYC,RPS19,15,0.8161358240816582,5,False,0.9179883351775805,7,7
imm_atlas_TT_p01,6,astar_path,E2F4,RPS8,16,0.8158297950148565,4,False,0.9319293493295187,7,7
imm_atlas_TT_p01,6,astar_path,MYC,RPL19,17,0.8151526525208327,4,False,0.9376806491129487,7,7
imm_atlas_TT_p01,6,astar_path,NFYB,ACTB,18,0.8142326351428048,2,False,0.971555537522212,7,7
imm_atlas_TT_p01,6,astar_path,JUN,KLF6,19,0.8138342504916949,5,False,0.8939515326495497,7,7
imm_atlas_TT_p01,6,astar_path,NFYA,ACTB,20,0.8066631895658997,2,False,0.9669175872763406,7,7
imm_atlas_TT_p01,6,astar_path,SRF,ACTB,21,0.8056857821564413,3,False,0.9654844817646753,7,7
imm_atlas_TT_p01,6,astar_path,IRF1,HLA-A,22,0.8054844802376101,5,False,0.88523753511676,7,7
imm_atlas_TT_p01,6,astar_path,STAT3,FOS,23,0.8041895147859638,3,False,0.9439698869905949,7,7
imm_atlas_TT_p01,6,astar_path,FOS,EZR,24,0.8007570399808653,3,False,0.9636527546732268,7,7
imm_atlas_TT_p01,6,astar_path,MYC,RPS6,25,0.7980839407007585,4,False,0.9129116176651257,7,7
imm_atlas_TT_p01,6,astar_path,ETS1,FOS,26,0.7972331217954999,4,False,0.8968331603975261,7,7
imm_atlas_TT_p01,6,astar_path,MYC,RPL26,27,0.7971301765983638,4,False,0.9286469201814866,7,7
imm_atlas_TT_p01,6,astar_path,MYC,RPS15,28,0.7934794072877538,4,False,0.9302880041719542,7,7
imm_atlas_TT_p01,6,astar_path,JUN,IL7R,29,0.7933413110688011,5,False,0.8542322219348405,7,7
imm_atlas_TT_p01,6,astar_path,MYC,RPL3,30,0.7933304834245632,4,False,0.9232538632447111,7,7
imm_atlas_TT_p01,6,astar_path,FOS,CCL5,31,0.7930209218728353,4,False,0.8066550860900289,7,7
imm_atlas_TT_p01,6,astar_path,JUN,CD44,32,0.7927038191304739,4,False,0.9363875689766662,7,7
imm_atlas_TT_p01,6,astar_path,SP1,RPS3A,33,0.79072528994405,5,False,0.8970361912568422,7,7
imm_atlas_TT_p01,6,astar_path,FOS,HSPH1,34,0.7884714644443331,3,False,0.8971919406950366,7,7
imm_atlas_TT_p01,6,astar_path,FOS,CD44,35,0.7816936059066599,3,False,0.9244004692524548,7,7
imm_atlas_TT_p01,6,astar_path,NFKB1,JUNB,36,0.7805313257832306,2,False,0.9667696039037025,7,7
imm_atlas_TT_p01,6,astar_path,FOS,CREM,37,0.7764591029552163,3,False,0.9812849789091329,7,7
imm_atlas_TT_p01,6,astar_path,JUN,EZR,38,0.7716544312245546,4,False,0.9109760766612276,7,7
imm_atlas_TT_p01,6,astar_path,JUN,ETS1,39,0.7680447036449927,5,False,0.9056346310008163,7,7
imm_atlas_TT_p01,6,astar_path,STAT1,FOS,40,0.7654341715597612,2,False,0.9827778050237989,7,7
imm_atlas_TT_p01,6,astar_path,MYC,PTMA,41,0.7645523887223772,6,False,0.9203125011248071,7,7
imm_atlas_TT_p01,6,astar_path,JUN,CCL5,42,0.7638037467965518,4,False,0.763803746795788,7,7
imm_atlas_TT_p01,6,astar_path,FOS,GSTP1,43,0.7634562424748979,4,False,0.9340761937091947,7,7
imm_atlas_TT_p01,6,astar_path,FOS,CD40LG,44,0.7597679335694831,2,False,0.9650356117336912,7,7
imm_atlas_TT_p01,6,astar_path,FOS,ETS1,45,0.7567040259599263,4,False,0.8934600241815056,7,7
imm_atlas_TT_p01,6,astar_path,MYC,RPS16,46,0.7563147196168407,3,False,0.8950805259627769,7,7
imm_atlas_TT_p01,6,astar_path,MYC,RPL6,47,0.7532722283105341,5,False,0.9143273255307915,7,7
imm_atlas_TT_p01,6,astar_path,FOS,DDIT3,48,0.7480407176032704,3,False,0.9627566216897007,7,7
imm_atlas_TT_p01,6,astar_path,JUN,CREM,49,0.7464461052351709,3,False,0.9067457606710494,7,7
imm_atlas_TT_p01,6,astar_path,JUNB,CDKN2A,50,0.7447242133842118,3,False,0.990050243031386,7,7
imm_atlas_TT_p01,6,astar_path,JUNB,CLU,51,0.7444014793136372,3,False,0.9892206515106434,6,7
imm_atlas_TT_p01,6,astar_path,JUN,RHOB,52,0.7441086276636776,1,True,1.0005956723225733,7,7
imm_atlas_TT_p01,6,astar_path,CREB1,FOS,53,0.7427185956551817,2,False,0.9528654189290053,7,7
imm_atlas_TT_p01,6,astar_path,CEBPB,FOS,54,0.742384689682356,4,False,0.8978680139583085,7,7
imm_atlas_TT_p01,6,astar_path,STAT3,ZFP36,55,0.7409229376904393,2,False,0.9597522367047002,7,7
imm_atlas_TT_p01,6,astar_path,ESR1,JUNB,56,0.7402856427060047,3,False,0.9849910661092861,6,7
imm_atlas_TT_p01,6,astar_path,FOS,FAS,57,0.7396479714545857,2,False,0.9651113533276111,7,7
imm_atlas_TT_p01,6,astar_path,STAT6,FOS,58,0.7394316211723098,2,False,0.9570294251606504,7,7
imm_atlas_TT_p01,6,astar_path,FOS,MYC,59,0.7375626876172484,3,False,0.943746102332104,7,7
imm_atlas_TT_p01,6,astar_path,STAT1,JUN,60,0.7349221290615298,3,False,0.9750889328025165,7,7
imm_atlas_TT_p01,6,astar_path,FOS,ERCC1,61,0.7343681042286135,3,False,0.9418054093722015,7,7
imm_atlas_TT_p01,6,astar_path,FOS,CDK4,62,0.7342215773472709,2,False,0.9578634493059265,7,7
imm_atlas_TT_p01,6,astar_path,MYC,RPL22,63,0.7334968866020859,4,False,0.9110849055773489,7,7
imm_atlas_TT_p01,6,astar_path,FOS,BCL2L1,64,0.7327224708533938,2,False,0.9616540508730369,7,7
imm_atlas_TT_p01,6,astar_path,JUN,CCL4,65,0.7320347713125099,5,False,0.813371929194678,7,7
imm_atlas_TT_p01,6,astar_path,STAT1,IFITM1,66,0.731865882612999,2,False,0.9618886726690391,5,7
imm_atlas_TT_p01,6,astar_path,MYC,ACTG1,67,0.7309243361059194,3,False,0.9635429349978438,7,7
imm_atlas_TT_p01,6,astar_path,FOS,SP3,68,0.7296947204211583,3,False,0.9307309751615311,7,7
imm_atlas_TT_p01,6,astar_path,FOS,ACP5,69,0.7295864386496528,2,False,0.9570495587058558,7,7
imm_atlas_TT_p01,6,astar_path,FOS,MAF,70,0.7281619215500212,4,False,0.932444877777139,7,7
imm_atlas_TT_p01,6,astar_path,STAT1,HLA-E,71,0.7279598299020921,3,False,0.945436767147006,7,7
imm_atlas_TT_p01,6,astar_path,FOS,NFATC1,72,0.7279024198722196,3,False,0.9411033548241885,7,7
imm_atlas_TT_p01,6,astar_path,ETS1,JUN,73,0.7258935791322195,5,False,0.901885916704658,7,7
imm_atlas_TT_p01,6,astar_path,JUN,RELB,74,0.7258231753572054,3,False,0.9754359084880172,7,7
imm_atlas_TT_p01,6,astar_path,ELK4,FOS,75,0.7258154747845466,3,False,0.9419424061707139,7,7
imm_atlas_TT_p01,6,astar_path,JUN,TXN,76,0.7256365036604414,5,False,0.9409023241967452,7,7
imm_atlas_TT_p01,6,astar_path,ETS1,LTB,77,0.7255633764628221,2,False,0.8946062938425481,7,7
imm_atlas_TT_p01,6,astar_path,AHR,FOS,78,0.7249455948626811,4,False,0.9355484040540415,7,7
imm_atlas_TT_p01,6,astar_path,ELK1,FOS,79,0.7245035209095785,2,False,0.9461372569418592,7,7
imm_atlas_TT_p01,6,astar_path,FOS,PDHA1,80,0.7241361341649185,3,False,0.9443191128485596,7,7
imm_atlas_TT_p01,6,astar_path,E2F4,ACTG1,81,0.7240377438917434,3,False,0.98673297151352,7,7
imm_atlas_TT_p01,6,astar_path,JUN,MAT2A,82,0.7219425457679631,5,False,0.9704079523286141,7,7
imm_atlas_TT_p01,6,astar_path,MYC,HSPA8,83,0.7209934987383099,2,False,0.9913043184300122,6,7
imm_atlas_TT_p01,6,astar_path,FOS,IL2RA,84,0.7206901478922852,3,False,0.9477947970859342,7,7
imm_atlas_TT_p01,6,astar_path,FOS,SMAD4,85,0.7206288749214977,3,False,0.9388618818067407,7,7
imm_atlas_TT_p01,6,astar_path,FOS,LRIG2,86,0.7205359773805761,2,False,0.9472718352704711,7,7
imm_atlas_TT_p01,6,astar_path,SP1,FOS,87,0.7199144017259368,3,False,0.9380646462262162,7,7
imm_atlas_TT_p01,6,astar_path,FOS,SMAD7,88,0.7198252754463583,5,False,0.9287224896465829,7,7
imm_atlas_TT_p01,6,astar_path,JUN,CD82,89,0.7194778988301386,3,False,0.9651184009120711,7,7
imm_atlas_TT_p01,6,astar_path,JUN,CCND2,90,0.718878702789646,6,False,0.9164236914572885,7,7
imm_atlas_TT_p01,6,astar_path,FOS,ERCC4,91,0.7187605778106455,3,False,0.9384175602650403,7,7
imm_atlas_TT_p01,6,astar_path,FOS,PLAUR,92,0.7181495507096074,3,False,0.9452630819974774,7,7
imm_atlas_TT_p01,6,astar_path,FOS,TP53,93,0.717114182262929,3,False,0.9417032352003567,7,7
imm_atlas_TT_p01,6,astar_path,JUN,TGFB1,94,0.7170154145918549,6,False,0.907826520795387,7,7
imm_atlas_TT_p01,6,astar_path,FOS,NEFL,95,0.7168357443183208,3,False,0.9391302858715648,5,7
imm_atlas_TT_p01,6,astar_path,JUN,DDIT3,96,0.7167886031701145,5,False,0.9277210286949577,7,7
imm_atlas_TT_p01,6,astar_path,FOS,FASN,97,0.7166490985985461,3,False,0.9401321623801117,7,7
imm_atlas_TT_p01,6,astar_path,FOS,IL2,98,0.7163625834639841,3,False,0.945811279336488,7,7
imm_atlas_TT_p01,6,astar_path,JUN,NFKB2,99,0.7143060036456331,5,False,0.9290702952170882,7,7
imm_atlas_TT_p01,6,astar_path,SRF,FOS,100,0.7139655693235698,3,False,0.9392008233505481,7,7
imm_atlas_TT_p01,6,astar_path,FOS,MELTF,101,0.7132934786961733,3,False,0.9400113064858007,6,7
imm_atlas_TT_p01,6,astar_path,FOS,SRR,102,0.7127329368107783,3,False,0.9398037122203782,7,7
imm_atlas_TT_p01,6,astar_path,FOS,CSF2,103,0.7126026619270488,2,False,0.9945993566832313,6,7
imm_atlas_TT_p01,6,astar_path,FOS,NAT1,104,0.712148128485607,3,False,0.9405224469266494,7,7
imm_atlas_TT_p01,6,astar_path,HIF1A,GAPDH,105,0.7121321476483584,2,False,0.9850520696086627,7,7
imm_atlas_TT_p01,6,astar_path,FOS,BATF3,106,0.7121089651902461,3,False,0.9362321766090623,7,7
imm_atlas_TT_p01,6,astar_path,FOS,FOSL1,107,0.712040031035696,3,False,0.939684135823814,6,7
imm_atlas_TT_p01,6,astar_path,ESR1,FOS,108,0.7120175200196189,2,False,0.9918185951904035,6,7
imm_atlas_TT_p01,6,astar_path,FOS,MMP9,109,0.7118912854189907,3,False,0.9401956914827235,6,7
imm_atlas_TT_p01,6,astar_path,FOS,CXCL8,110,0.711766577004806,3,False,0.9400195620423141,6,7
imm_atlas_TT_p01,6,astar_path,FOS,NQO1,111,0.7117173705632933,3,False,0.9385088546854639,7,7
imm_atlas_TT_p01,6,astar_path,JUN,FAS,112,0.7081026098289032,5,False,0.9598308405967634,7,7
imm_atlas_TT_p01,6,astar_path,MYC,UBA52,113,0.7079095957226127,5,False,0.8865187226740526,7,7
imm_atlas_TT_p01,6,astar_path,JUN,MYC,114,0.7058653265303676,4,False,0.9169064143048066,7,7
imm_atlas_TT_p01,6,astar_path,MYC,JUN,115,0.7058653265303676,4,False,0.9169064143048066,7,7
imm_atlas_TT_p01,6,astar_path,JUN,CDKN1A,116,0.7053776179909615,5,False,0.9434102745937198,7,7
imm_atlas_TT_p01,6,astar_path,JUN,ATF3,117,0.704786740423562,5,False,0.8557106586906779,7,7
imm_atlas_TT_p01,6,astar_path,MAX,SERF2,118,0.7034002275518916,4,False,0.9387969339188444,7,7
imm_atlas_TT_p01,6,astar_path,JUN,TNF,119,0.702241749387155,6,False,0.9457915638189126,7,7
imm_atlas_TT_p01,6,astar_path,ETS1,CD3D,120,0.6997735768150596,4,False,0.8609192021606847,7,7
imm_atlas_TT_p01,6,astar_path,JUN,TNFRSF10A,121,0.6990145762530401,5,False,0.9514374675682419,7,7
imm_atlas_TT_p01,6,astar_path,MYC,RPL27,122,0.6989943538444979,4,False,0.9298809781353219,7,7
imm_atlas_TT_p01,6,astar_path,E2F4,JUN,123,0.6987039529221425,5,False,0.943276518258409,7,7
imm_atlas_TT_p01,6,astar_path,NFIC,JUN,124,0.6973183880359856,5,False,0.92079892198242,7,7
imm_atlas_TT_p01,6,astar_path,JUN,STMN1,125,0.6962885191914483,5,False,0.9396829280297525,7,7
imm_atlas_TT_p01,6,astar_path,JUN,APP,126,0.6961597730518551,5,False,0.9418598541373598,7,7
imm_atlas_TT_p01,6,astar_path,ATF2,DUSP1,127,0.6947528533454321,2,False,0.9993965094605467,7,7
imm_atlas_TT_p01,6,astar_path,SMAD3,JUN,128,0.6946498476349235,5,False,0.9412394308982023,7,7
imm_atlas_TT_p01,6,astar_path,MYC,GAPDH,129,0.6943544207997936,2,False,0.9750107529891859,7,7
imm_atlas_TT_p01,6,astar_path,MEF2A,JUN,130,0.6937338122071929,5,False,0.9444043461006447,7,7
imm_atlas_TT_p01,6,astar_path,NFKB1,VIM,131,0.6934041900901808,4,False,0.9177204715173136,7,7
imm_atlas_TT_p01,6,astar_path,ATF2,JUN,132,0.6931474907813856,5,False,0.9380601342476249,7,7
imm_atlas_TT_p01,6,astar_path,JUN,PDHA1,133,0.6917990074838946,5,False,0.9352520585705963,7,7
imm_atlas_TT_p01,6,astar_path,JUN,IFNG,134,0.6917423311537527,7,False,0.8861131253055163,7,7
imm_atlas_TT_p01,6,astar_path,JUN,RUNX2,135,0.6903283190854603,5,False,0.9396783008120874,7,7
imm_atlas_TT_p01,6,astar_path,JUN,POLD2,136,0.69012789107661,5,False,0.9331457944847249,7,7
imm_atlas_TT_p01,6,astar_path,FOS,SPTBN1,137,0.6897821955811126,3,False,0.9314496637627265,7,7
imm_atlas_TT_p01,6,astar_path,JUN,ICAM1,138,0.689134317367707,5,False,0.9394683137483649,7,7
imm_atlas_TT_p01,6,astar_path,MEF2D,JUN,139,0.6883746140676177,5,False,0.9246144942444591,7,7
imm_atlas_TT_p01,6,astar_path,SMAD4,JUN,140,0.6881653083304039,5,False,0.9238544867961233,7,7
imm_atlas_TT_p01,6,astar_path,JUN,ETS2,141,0.6874578934585696,5,False,0.9345235483553306,7,7
imm_atlas_TT_p01,6,astar_path,SP1,JUN,142,0.6873791991853401,5,False,0.932080542772684,7,7
imm_atlas_TT_p01,6,astar_path,JUN,SMAD7,143,0.6873220512497541,5,False,0.8933762632657831,7,7
imm_atlas_TT_p01,6,astar_path,HIF1A,NPM1,144,0.6867857151809054,4,False,0.9291445284581655,7,7
imm_atlas_TT_p01,6,astar_path,FOS,MRTFA,145,0.6863535825379617,2,False,0.960751279573505,7,7
imm_atlas_TT_p01,6,astar_path,TP53,DUSP1,146,0.6860931855850624,2,False,0.993832991953166,7,7
imm_atlas_TT_p01,6,astar_path,JUN,PLAUR,147,0.6856274160567244,5,False,0.9396465110296541,7,7
imm_atlas_TT_p01,6,astar_path,JUN,IL2,148,0.6836689888576191,5,False,0.9207252797714824,7,7
imm_atlas_TT_p01,6,astar_path,NFKB1,CD69,149,0.6836331368808003,4,False,0.9541824885200995,7,7
imm_atlas_TT_p01,6,astar_path,FOS,CEBPB,150,0.6834079060394238,3,False,0.8924809959688661,7,7
imm_atlas_TT_p01,6,astar_path,JUN,GCLC,151,0.6831695462921592,5,False,0.9332976268450364,7,7
imm_atlas_TT_p01,6,astar_path,JUN,FASLG,152,0.6830602108053144,5,False,0.9313016723402908,6,7
imm_atlas_TT_p01,6,astar_path,JUN,CTSL,153,0.6826541068430565,5,False,0.9289899074830198,7,7
imm_atlas_TT_p01,6,astar_path,JUN,PPARD,154,0.6826089076985004,5,False,0.9335156496742004,7,7
imm_atlas_TT_p01,6,astar_path,JUN,PPARA,155,0.6816723106300083,5,False,0.9352404624780528,7,7
imm_atlas_TT_p01,6,astar_path,FOS,FOXO3,156,0.6811041875462347,2,False,0.9440492966616607,7,7
imm_atlas_TT_p01,6,astar_path,JUN,SPI1,157,0.6810237734379522,5,False,0.9358578586283176,7,7
imm_atlas_TT_p01,6,astar_path,JUN,CAST,158,0.6802884014073755,5,False,0.9227436824309934,7,7
imm_atlas_TT_p01,6,astar_path,JUN,VCAM1,159,0.6798477894023198,3,False,0.9341804303782238,5,7
imm_atlas_TT_p01,6,astar_path,JUN,CCND1,160,0.6797689189170776,4,False,0.9329242117527976,6,7
imm_atlas_TT_p01,6,astar_path,JUN,CSF2,161,0.6797602523814138,4,False,0.9342667399921187,6,7
imm_atlas_TT_p01,6,astar_path,JUN,MYB,162,0.6797316558089911,4,False,0.9285351287595239,6,7
imm_atlas_TT_p01,6,astar_path,JUN,PLAT,163,0.6795878458514548,5,False,0.9337124712830094,7,7
imm_atlas_TT_p01,6,astar_path,JUN,SERPINE1,164,0.6794155156531525,4,False,0.9333078444573647,6,7
imm_atlas_TT_p01,6,astar_path,JUN,TIMP2,165,0.6792696239183478,5,False,0.9303648445075581,7,7
imm_atlas_TT_p01,6,astar_path,JUN,NAT1,166,0.67926529236796,5,False,0.9328776495648777,7,7
imm_atlas_TT_p01,6,astar_path,JUN,CYP2J2,167,0.6792552656483506,2,False,0.9336824428149804,2,7
imm_atlas_TT_p01,6,astar_path,JUN,BATF3,168,0.6792224384408831,5,False,0.9335021884056135,7,7
imm_atlas_TT_p01,6,astar_path,JUN,FOSL1,169,0.6791458248396455,4,False,0.9314149669143761,6,7
imm_atlas_TT_p01,6,astar_path,ESR1,JUN,170,0.6791279049314005,4,False,0.9316391900671114,6,7
imm_atlas_TT_p01,6,astar_path,JUN,MMP9,171,0.679004141320116,4,False,0.9331098612837003,6,7
imm_atlas_TT_p01,6,astar_path,MEF2C,JUN,172,0.6789608795870962,4,False,0.9330466570900097,6,7
imm_atlas_TT_p01,6,astar_path,JUN,BRCA1,173,0.6789577446636889,5,False,0.9320846023792997,7,7
imm_atlas_TT_p01,6,astar_path,JUN,CXCL8,174,0.6788826268737003,5,False,0.9312046372364668,6,7
imm_atlas_TT_p01,6,astar_path,JUN,IL5RA,175,0.6788788593125555,3,False,0.9518851362176022,5,7
imm_atlas_TT_p01,6,astar_path,JUN,IL5,176,0.6788309209959721,1,True,1.0136139912075532,3,7
imm_atlas_TT_p01,6,astar_path,JUN,ITGAX,177,0.6788264637727377,5,False,0.9316128110340585,7,7
imm_atlas_TT_p01,6,astar_path,JUN,NQO1,178,0.6788165113562052,5,False,0.9294511284480169,7,7
imm_atlas_TT_p01,6,astar_path,JUN,IL24,179,0.6787693853178423,3,False,0.9481546583782845,3,7
imm_atlas_TT_p01,6,astar_path,JUN,NTRK1,180,0.6787648932946113,3,False,0.9323159733724085,5,7
imm_atlas_TT_p01,6,astar_path,JUN,VDR,181,0.6787424114314088,4,False,0.9490888043359472,6,7
imm_atlas_TT_p01,6,astar_path,JUN,F3,182,0.6787076591212781,1,True,1.012631780046029,3,7
imm_atlas_TT_p01,6,astar_path,JUN,IL12A,183,0.6787049588748503,3,False,0.9326013705229843,5,7
imm_atlas_TT_p01,6,astar_path,JUN,EDN1,184,0.6787019867669744,3,False,0.9329149278300912,4,7
imm_atlas_TT_p01,6,astar_path,JUN,SPP1,185,0.678656099138493,2,False,0.951360953970571,4,7
imm_atlas_TT_p01,6,astar_path,JUN,IL6,186,0.6786307560444886,3,False,0.9328151492655049,5,7
imm_atlas_TT_p01,6,astar_path,STAT4,S100A4,187,0.6779811926486871,5,False,0.8822994034801255,7,7
imm_atlas_TT_p01,6,astar_path,CEBPD,GAPDH,188,0.6776901417993736,2,False,0.9617234481535983,7,7
imm_atlas_TT_p01,6,astar_path,ETS1,CXCR4,189,0.6765820008574469,5,False,0.8064537337581452,7,7
imm_atlas_TT_p01,6,astar_path,KLF6,ATF3,190,0.6689836211773842,5,False,0.806590811627868,7,7
imm_atlas_TT_p01,6,astar_path,CEBPA,GAPDH,191,0.6689531485704572,2,False,0.96789514729362,7,7
imm_atlas_TT_p01,6,astar_path,EGR1,LTB,192,0.66837054378304,2,False,0.9911954342399004,5,7
imm_atlas_TT_p01,6,astar_path,MYC,NPM1,193,0.6683360968149705,3,False,0.914487320053956,7,7
imm_atlas_TT_p01,6,astar_path,FOS,PRKCE,194,0.6670150748683489,3,False,0.9410512891375824,7,7
imm_atlas_TT_p01,6,astar_path,RELA,CD69,195,0.6665461140849952,4,False,0.9755811844290424,7,7
imm_atlas_TT_p01,6,astar_path,MYC,HNRNPA1,196,0.6656114712313642,3,False,0.9558581728799559,7,7
imm_atlas_TT_p01,6,astar_path,ZEB2,VIM,197,0.6655814053235183,6,False,0.8694055863189581,7,7
imm_atlas_TT_p01,6,astar_path,NFAT5,S100A4,198,0.6619757230170018,5,False,0.9125433258154482,7,7
imm_atlas_TT_p01,6,astar_path,SP3,UBC,199,0.6616798895680712,7,False,0.8365114709307369,7,7
imm_atlas_TT_p01,6,astar_path,SRF,ACTG1,200,0.6611547935352121,3,False,0.9734293637354292,7,7
imm_atlas_TT_p01,9,astar_path,NFKB1,B2M,1,0.8992407125623154,3,False,0.9661118493735431,7,7
imm_atlas_TT_p01,9,astar_path,USF2,B2M,2,0.8872677742720461,3,False,0.937084992395569,7,7
imm_atlas_TT_p01,9,astar_path,FOS,CCL5,3,0.8802538615585971,3,False,0.8953877948134289,7,7
imm_atlas_TT_p01,9,astar_path,JUN,CCL5,4,0.8798458659686005,3,False,0.8798458659677205,7,7
imm_atlas_TT_p01,9,astar_path,USF1,B2M,5,0.8727055856224402,3,False,0.9537483072948472,7,7
imm_atlas_TT_p01,9,astar_path,TP53,EEF1A1,6,0.8644153778786563,6,False,0.9451812381129283,7,7
imm_atlas_TT_p01,9,astar_path,JUN,FOS,7,0.8612345396428448,7,False,0.8932534228296856,7,7
imm_atlas_TT_p01,9,astar_path,JUNB,UBC,8,0.8576994654749273,7,False,0.9407133244618275,7,7
imm_atlas_TT_p01,9,astar_path,IRF1,HLA-A,9,0.8573664432259459,2,False,0.9422564624327339,7,7
imm_atlas_TT_p01,9,astar_path,JUN,VIM,10,0.8558221591278188,7,False,0.9262620774908783,7,7
imm_atlas_TT_p01,9,astar_path,MYC,RPL10,11,0.839363452762134,5,False,0.9086334833684059,7,7
imm_atlas_TT_p01,9,astar_path,NFYB,ACTB,12,0.8380711176001279,1,True,1.0292772377664683,7,7
imm_atlas_TT_p01,9,astar_path,SRF,ACTB,13,0.8344885882400455,1,True,1.0304979348097842,7,7
imm_atlas_TT_p01,9,astar_path,NFYA,ACTB,14,0.834262609533435,1,True,1.0342143044625025,7,7
imm_atlas_TT_p01,9,astar_path,FOS,CD69,15,0.8305405294981087,7,False,0.8917701042832181,7,7
imm_atlas_TT_p01,9,astar_path,MYC,RPL13,16,0.8292734275855138,6,False,0.9015287535724618,7,7
imm_atlas_TT_p01,9,astar_path,MYC,RPS15A,17,0.8271963937254179,6,False,0.9325985316746819,7,7
imm_atlas_TT_p01,9,astar_path,FOS,CALM1,18,0.8152803235547437,7,False,0.91468327598585,7,7
imm_atlas_TT_p01,9,astar_path,MYC,RPS19,19,0.8141383444524695,6,False,0.9157415731249363,7,7
imm_atlas_TT_p01,9,astar_path,MYC,RPL32,20,0.8131353646164213,5,False,0.9123728442624658,7,7
imm_atlas_TT_p01,9,astar_path,MYC,RPL19,21,0.8020913092879642,5,False,0.9226560169007998,7,7
imm_atlas_TT_p01,9,astar_path,JUN,CCL4,22,0.7939535047197628,3,False,0.882170518576504,7,7
imm_atlas_TT_p01,9,astar_path,MYC,RPL26,23,0.793700623191692,5,False,0.9246515323487307,7,7
imm_atlas_TT_p01,9,astar_path,MYC,RPS15,24,0.791246428235816,6,False,0.9276700236591574,7,7
imm_atlas_TT_p01,9,astar_path,E2F4,RPS8,25,0.789511283755993,6,False,0.9018654889230135,7,7
imm_atlas_TT_p01,9,astar_path,IRF1,CCL5,26,0.7865725791699427,3,False,0.8570504383281098,6,7
imm_atlas_TT_p01,9,astar_path,JUN,KLF6,27,0.7829756325435688,7,False,0.8600550619695464,7,7
imm_atlas_TT_p01,9,astar_path,STAT3,JUNB,28,0.7814365459211432,5,False,0.9270733459574326,7,7
imm_atlas_TT_p01,9,astar_path,MYC,RPS6,29,0.7763446463690201,6,False,0.8880444911096663,7,7
